BTCUSDT,ETHUSDT,date
32900.0,2020.04,2021-06-21
32983.65,2020.01,2021-06-21
32808.53,2010.13,2021-06-21
32843.03,2015.22,2021-06-21
32823.42,2006.69,2021-06-21
32832.12,2005.66,2021-06-21
32731.43,1992.58,2021-06-21
32875.41,2001.18,2021-06-21
33019.99,2019.08,2021-06-21
33025.5,2012.43,2021-06-21
32938.68,2008.26,2021-06-21
33077.46,2017.48,2021-06-21
33303.47,2031.11,2021-06-21
33228.85,2024.71,2021-06-21
33276.42,2030.44,2021-06-21
33254.87,2024.8,2021-06-21
33007.57,2013.41,2021-06-21
32980.88,2016.0,2021-06-21
32941.25,2012.25,2021-06-21
33018.62,2018.94,2021-06-21
32982.47,2016.29,2021-06-21
32891.59,2014.36,2021-06-21
32979.76,2020.19,2021-06-21
32689.16,2005.59,2021-06-21
33426.22,2043.39,2021-06-21
32818.69,1992.0,2021-06-21
32156.85,1959.86,2021-06-21
32967.29,1996.33,2021-06-21
33136.13,2015.59,2021-06-21
32922.62,1998.14,2021-06-21
33151.8,2013.28,2021-06-21
33209.97,2013.86,2021-06-21
33258.7,2015.26,2021-06-21
33163.08,2007.26,2021-06-21
33194.78,2007.63,2021-06-21
32856.7,1988.49,2021-06-21
32897.01,1988.4,2021-06-21
32692.39,1977.26,2021-06-21
32587.21,1973.09,2021-06-21
32560.93,1965.1,2021-06-21
32388.64,1954.56,2021-06-21
32859.71,1978.05,2021-06-21
32696.69,1969.26,2021-06-21
32606.8,1963.34,2021-06-21
32591.87,1963.61,2021-06-21
32360.0,1940.89,2021-06-21
32314.55,1931.87,2021-06-21
32149.42,1919.33,2021-06-21
32232.84,1922.29,2021-06-21
32188.32,1928.16,2021-06-21
31873.67,1907.2,2021-06-21
31738.69,1893.27,2021-06-21
32215.67,1932.09,2021-06-21
32368.91,1951.68,2021-06-21
32280.74,1946.96,2021-06-21
32699.7,1979.45,2021-06-21
32549.82,1967.55,2021-06-21
32520.56,1969.15,2021-06-21
32408.16,1957.51,2021-06-21
32581.86,1969.28,2021-06-21
32427.17,1955.33,2021-06-21
32397.84,1952.7,2021-06-21
32532.55,1964.74,2021-06-21
32777.95,1981.85,2021-06-21
32638.62,1976.85,2021-06-21
32524.04,1966.03,2021-06-21
32472.49,1965.6,2021-06-21
32350.77,1954.39,2021-06-21
32224.06,1949.0,2021-06-21
32285.19,1950.0,2021-06-21
32095.28,1923.57,2021-06-21
32256.47,1936.2,2021-06-21
32213.01,1933.21,2021-06-21
32542.75,1960.17,2021-06-21
32499.86,1953.36,2021-06-21
32551.91,1961.4,2021-06-21
32663.93,1970.28,2021-06-21
32513.99,1962.12,2021-06-21
32816.51,1979.43,2021-06-21
33015.57,1987.42,2021-06-21
32953.39,1986.36,2021-06-21
33152.15,2011.61,2021-06-21
32950.04,2004.58,2021-06-21
33022.11,2006.74,2021-06-21
32946.01,2005.34,2021-06-21
32711.32,1984.83,2021-06-21
32600.99,1976.49,2021-06-21
32721.24,1985.04,2021-06-21
32856.61,1994.0,2021-06-21
32810.0,1990.54,2021-06-21
32985.57,2010.49,2021-06-21
32992.25,2008.67,2021-06-21
33053.47,2020.06,2021-06-21
32882.25,2003.64,2021-06-21
32736.01,1991.02,2021-06-21
32986.64,2002.91,2021-06-21
32822.83,1994.85,2021-06-21
32803.21,1993.12,2021-06-21
32844.52,1998.51,2021-06-21
32641.4,1984.19,2021-06-21
32592.23,1975.99,2021-06-21
32539.42,1971.21,2021-06-21
32510.93,1971.68,2021-06-21
32680.16,1978.97,2021-06-21
32599.86,1975.65,2021-06-21
32687.99,1983.84,2021-06-21
32899.33,1996.62,2021-06-21
32975.44,1994.28,2021-06-21
32913.23,1991.47,2021-06-21
32605.74,1964.89,2021-06-21
32551.55,1957.72,2021-06-21
32505.55,1957.19,2021-06-21
32289.29,1931.99,2021-06-21
32334.14,1929.69,2021-06-21
32143.09,1919.52,2021-06-21
32167.78,1924.86,2021-06-21
32139.76,1924.05,2021-06-21
32177.94,1924.78,2021-06-21
32290.01,1934.75,2021-06-21
32251.24,1931.33,2021-06-21
32286.2,1932.06,2021-06-21
32435.78,1939.01,2021-06-21
32388.0,1937.72,2021-06-21
32305.81,1927.29,2021-06-21
32419.39,1939.4,2021-06-21
32423.51,1940.56,2021-06-21
32441.82,1942.38,2021-06-21
32208.65,1920.38,2021-06-21
32206.08,1919.36,2021-06-21
32250.27,1920.27,2021-06-21
32311.25,1922.0,2021-06-21
32341.79,1923.5,2021-06-21
32376.08,1922.0,2021-06-21
32541.17,1937.65,2021-06-21
32378.15,1924.24,2021-06-21
32457.92,1928.69,2021-06-21
32421.95,1925.2,2021-06-21
32524.75,1936.13,2021-06-21
32659.84,1946.06,2021-06-21
32685.3,1950.19,2021-06-21
32854.37,1964.18,2021-06-21
32782.47,1960.8,2021-06-21
32626.7,1948.93,2021-06-21
32610.28,1947.88,2021-06-21
32732.78,1951.78,2021-06-21
32535.34,1935.71,2021-06-21
32594.96,1935.96,2021-06-21
32478.55,1929.64,2021-06-21
32355.44,1920.75,2021-06-21
32415.99,1927.12,2021-06-21
32342.93,1925.1,2021-06-21
32445.01,1934.2,2021-06-21
32482.93,1939.71,2021-06-21
32563.89,1943.52,2021-06-21
32620.01,1952.47,2021-06-21
32500.63,1945.82,2021-06-21
32359.36,1932.85,2021-06-21
32423.4,1939.33,2021-06-21
32429.77,1937.26,2021-06-21
32508.67,1939.95,2021-06-21
32518.27,1940.78,2021-06-21
32550.28,1939.77,2021-06-21
32690.51,1949.99,2021-06-21
32736.71,1950.0,2021-06-21
32587.0,1939.87,2021-06-21
32571.1,1939.88,2021-06-21
32368.01,1925.43,2021-06-21
32416.6,1925.45,2021-06-21
32099.64,1912.25,2021-06-21
31989.32,1922.89,2021-06-21
32120.1,1923.86,2021-06-21
32046.29,1920.39,2021-06-21
32032.69,1920.21,2021-06-21
31925.32,1911.97,2021-06-21
31823.11,1900.0,2021-06-21
31608.23,1894.27,2021-06-21
31614.27,1888.73,2021-06-21
31532.15,1875.6,2021-06-21
31677.62,1883.05,2021-06-21
31700.54,1884.52,2021-06-21
31810.34,1890.29,2021-06-21
32120.81,1911.99,2021-06-21
31935.24,1898.01,2021-06-21
31931.22,1896.06,2021-06-21
31757.65,1884.92,2021-06-21
31676.08,1880.47,2021-06-21
31693.08,1882.58,2021-06-21
31543.04,1875.07,2021-06-21
31459.08,1875.0,2021-06-21
31276.53,1865.81,2021-06-21
31390.73,1872.8,2021-06-21
31644.16,1895.43,2021-06-21
31670.3,1903.89,2021-06-21
31578.89,1891.24,2021-06-21
31830.96,1915.66,2021-06-21
31844.3,1916.63,2021-06-21
31949.56,1922.05,2021-06-21
31802.76,1906.53,2021-06-21
31660.45,1896.29,2021-06-21
31562.69,1886.54,2021-06-21
31630.28,1888.4,2021-06-21
31608.93,1885.49,2021-06-21
31517.66,1887.95,2021-06-22
31498.93,1878.49,2021-06-22
31450.54,1875.84,2021-06-22
31289.43,1870.0,2021-06-22
31196.78,1860.82,2021-06-22
31397.56,1878.57,2021-06-22
31578.05,1896.88,2021-06-22
31507.69,1891.27,2021-06-22
31514.14,1893.87,2021-06-22
31608.27,1900.4,2021-06-22
31679.4,1909.98,2021-06-22
31783.14,1913.51,2021-06-22
32098.99,1931.63,2021-06-22
32315.0,1941.8,2021-06-22
32811.63,1969.32,2021-06-22
32593.67,1956.14,2021-06-22
32540.27,1953.22,2021-06-22
32573.96,1960.25,2021-06-22
32462.2,1943.94,2021-06-22
32500.91,1944.6,2021-06-22
32528.87,1945.03,2021-06-22
32676.88,1956.76,2021-06-22
32624.69,1955.72,2021-06-22
32622.65,1955.59,2021-06-22
32665.02,1959.13,2021-06-22
32487.65,1943.24,2021-06-22
32693.3,1953.39,2021-06-22
32620.0,1950.63,2021-06-22
32464.33,1938.13,2021-06-22
32450.64,1937.04,2021-06-22
32600.91,1948.35,2021-06-22
32590.46,1946.61,2021-06-22
32550.01,1940.55,2021-06-22
32702.73,1952.21,2021-06-22
32733.0,1955.55,2021-06-22
32903.24,1969.84,2021-06-22
32817.35,1962.18,2021-06-22
32799.98,1962.18,2021-06-22
32751.0,1960.15,2021-06-22
32796.17,1957.84,2021-06-22
32823.64,1964.32,2021-06-22
32944.37,1970.03,2021-06-22
32905.8,1966.37,2021-06-22
33145.83,1985.94,2021-06-22
33077.07,1983.33,2021-06-22
33051.99,1985.36,2021-06-22
32961.47,1976.19,2021-06-22
33018.22,1976.18,2021-06-22
32882.25,1966.15,2021-06-22
32833.49,1963.9,2021-06-22
32884.09,1963.87,2021-06-22
32853.78,1964.0,2021-06-22
32820.58,1962.8,2021-06-22
32760.96,1958.57,2021-06-22
32858.15,1968.92,2021-06-22
32847.17,1965.43,2021-06-22
32830.86,1962.26,2021-06-22
32812.13,1961.4,2021-06-22
32906.22,1968.07,2021-06-22
32910.85,1966.89,2021-06-22
32866.2,1966.65,2021-06-22
32893.17,1965.43,2021-06-22
32776.03,1958.56,2021-06-22
32823.16,1958.85,2021-06-22
32795.94,1953.14,2021-06-22
32689.09,1945.47,2021-06-22
32596.57,1938.04,2021-06-22
32528.0,1931.16,2021-06-22
32550.09,1935.58,2021-06-22
32632.69,1940.87,2021-06-22
32486.73,1928.05,2021-06-22
32578.27,1936.39,2021-06-22
32600.33,1934.05,2021-06-22
32542.68,1930.62,2021-06-22
32600.0,1934.73,2021-06-22
32707.76,1944.82,2021-06-22
32793.19,1947.43,2021-06-22
32731.23,1944.8,2021-06-22
32705.09,1940.94,2021-06-22
32639.05,1940.24,2021-06-22
32576.06,1937.1,2021-06-22
32519.6,1932.79,2021-06-22
32721.54,1946.95,2021-06-22
32860.62,1950.37,2021-06-22
32800.6,1950.66,2021-06-22
32665.81,1940.71,2021-06-22
32695.36,1943.19,2021-06-22
32628.33,1938.25,2021-06-22
32668.44,1938.41,2021-06-22
32785.74,1949.75,2021-06-22
32751.03,1949.77,2021-06-22
32735.83,1947.29,2021-06-22
32790.97,1952.06,2021-06-22
32670.0,1944.56,2021-06-22
32634.61,1941.91,2021-06-22
32648.98,1944.71,2021-06-22
32381.75,1927.06,2021-06-22
32274.27,1915.02,2021-06-22
32296.87,1909.84,2021-06-22
32179.09,1892.64,2021-06-22
32137.46,1892.22,2021-06-22
32068.32,1889.37,2021-06-22
32081.55,1886.53,2021-06-22
31747.84,1879.63,2021-06-22
31739.86,1885.17,2021-06-22
31675.05,1879.25,2021-06-22
31708.92,1883.59,2021-06-22
31720.88,1883.65,2021-06-22
31482.92,1871.26,2021-06-22
31617.43,1884.71,2021-06-22
31557.38,1876.45,2021-06-22
31626.02,1877.64,2021-06-22
31618.62,1876.92,2021-06-22
31553.1,1872.07,2021-06-22
31521.65,1869.88,2021-06-22
31492.04,1866.0,2021-06-22
31493.45,1867.73,2021-06-22
31509.61,1878.36,2021-06-22
31406.51,1869.09,2021-06-22
31584.03,1877.38,2021-06-22
31473.04,1867.91,2021-06-22
31444.96,1866.31,2021-06-22
31432.07,1865.99,2021-06-22
31350.0,1863.57,2021-06-22
31748.35,1890.01,2021-06-22
31457.42,1871.46,2021-06-22
31799.98,1894.02,2021-06-22
31842.3,1896.66,2021-06-22
32074.45,1919.7,2021-06-22
31888.68,1906.69,2021-06-22
31773.54,1898.87,2021-06-22
31797.5,1899.78,2021-06-22
31635.73,1884.83,2021-06-22
31608.33,1885.8,2021-06-22
31518.17,1877.54,2021-06-22
31617.35,1881.11,2021-06-22
31458.68,1869.67,2021-06-22
31361.01,1865.1,2021-06-22
31406.39,1870.74,2021-06-22
31438.23,1872.34,2021-06-22
31406.02,1871.31,2021-06-22
31492.03,1879.92,2021-06-22
31337.74,1868.75,2021-06-22
31243.41,1866.94,2021-06-22
30500.0,1852.56,2021-06-22
30496.68,1832.91,2021-06-22
30240.81,1828.13,2021-06-22
30500.0,1849.29,2021-06-22
30159.41,1830.13,2021-06-22
29832.2,1806.5,2021-06-22
30139.96,1817.52,2021-06-22
29679.79,1783.56,2021-06-22
29486.72,1760.01,2021-06-22
29683.97,1774.18,2021-06-22
29802.21,1774.77,2021-06-22
29895.08,1792.33,2021-06-22
30003.75,1800.18,2021-06-22
29942.32,1793.83,2021-06-22
29799.5,1777.81,2021-06-22
29650.84,1772.27,2021-06-22
29600.0,1763.13,2021-06-22
29874.56,1776.73,2021-06-22
29642.57,1761.48,2021-06-22
29511.66,1757.4,2021-06-22
29496.21,1754.54,2021-06-22
29138.2,1732.58,2021-06-22
28908.0,1706.59,2021-06-22
29238.99,1726.64,2021-06-22
29187.92,1718.58,2021-06-22
29213.27,1722.15,2021-06-22
29458.45,1731.5,2021-06-22
29416.82,1735.28,2021-06-22
29769.21,1755.46,2021-06-22
29730.77,1751.56,2021-06-22
29727.99,1757.22,2021-06-22
29832.41,1761.15,2021-06-22
29939.77,1775.01,2021-06-22
29987.17,1778.59,2021-06-22
30410.02,1798.65,2021-06-22
30567.93,1815.04,2021-06-22
30352.25,1800.13,2021-06-22
30750.0,1824.41,2021-06-22
30725.17,1814.99,2021-06-22
30908.35,1834.09,2021-06-22
30960.0,1836.77,2021-06-22
31256.57,1851.35,2021-06-22
31791.44,1880.88,2021-06-22
31404.5,1856.53,2021-06-22
31487.86,1857.46,2021-06-22
31577.01,1860.26,2021-06-22
31777.89,1867.52,2021-06-22
31708.08,1861.01,2021-06-22
32238.81,1892.63,2021-06-22
32263.73,1910.63,2021-06-22
32296.28,1907.43,2021-06-22
32652.54,1923.69,2021-06-22
32423.92,1916.87,2021-06-22
32276.06,1910.2,2021-06-22
31850.0,1880.42,2021-06-22
31930.49,1882.53,2021-06-22
31915.99,1881.7,2021-06-22
32113.47,1889.44,2021-06-22
32335.34,1897.32,2021-06-22
32512.02,1912.19,2021-06-22
32369.26,1909.79,2021-06-22
32239.86,1899.29,2021-06-22
32052.49,1890.66,2021-06-22
32145.48,1889.51,2021-06-22
32168.87,1895.67,2021-06-22
32366.99,1904.14,2021-06-22
32406.86,1902.25,2021-06-22
32364.61,1901.85,2021-06-22
32311.17,1896.56,2021-06-22
32335.83,1894.1,2021-06-22
32821.69,1913.16,2021-06-22
32750.73,1907.16,2021-06-22
32542.87,1900.01,2021-06-22
32477.68,1899.56,2021-06-22
32432.36,1900.47,2021-06-22
32634.96,1906.88,2021-06-22
32628.6,1904.95,2021-06-22
32729.99,1911.72,2021-06-22
33114.0,1934.9,2021-06-22
33144.13,1941.48,2021-06-22
33288.85,1949.29,2021-06-22
33000.26,1938.56,2021-06-22
32879.31,1929.84,2021-06-22
32986.4,1934.75,2021-06-22
32841.27,1925.86,2021-06-22
32625.83,1915.05,2021-06-22
32580.12,1911.67,2021-06-22
32674.45,1913.73,2021-06-22
32273.81,1891.52,2021-06-22
32496.43,1898.52,2021-06-22
32465.0,1896.07,2021-06-22
32629.89,1906.78,2021-06-22
32650.69,1910.08,2021-06-22
32512.97,1900.99,2021-06-22
32673.0,1908.51,2021-06-22
32404.06,1895.92,2021-06-22
32566.17,1909.49,2021-06-22
32436.52,1900.45,2021-06-22
32551.03,1907.32,2021-06-22
32671.54,1916.97,2021-06-22
32612.76,1910.04,2021-06-22
32677.8,1915.12,2021-06-22
32587.91,1910.22,2021-06-22
32750.01,1925.29,2021-06-22
32823.0,1924.76,2021-06-22
32758.6,1921.06,2021-06-22
32981.65,1934.99,2021-06-22
32885.09,1930.0,2021-06-22
32816.05,1923.92,2021-06-22
32701.63,1914.07,2021-06-22
32599.98,1905.42,2021-06-22
32600.01,1904.58,2021-06-22
32595.84,1902.98,2021-06-22
32537.16,1895.18,2021-06-22
32442.99,1886.61,2021-06-22
32429.58,1880.5,2021-06-22
32233.0,1868.81,2021-06-22
32277.85,1872.45,2021-06-22
32240.92,1862.49,2021-06-22
32471.57,1875.0,2021-06-22
32581.0,1887.21,2021-06-22
32574.85,1886.81,2021-06-22
32644.06,1896.68,2021-06-22
32500.0,1888.8,2021-06-22
32534.2,1887.43,2021-06-22
32373.09,1870.91,2021-06-22
32379.84,1872.0,2021-06-22
32271.33,1866.21,2021-06-22
32413.41,1877.68,2021-06-22
32312.41,1867.7,2021-06-22
32271.61,1868.32,2021-06-22
32582.56,1887.19,2021-06-22
32557.77,1879.48,2021-06-22
32469.23,1877.46,2021-06-22
32446.51,1875.54,2021-06-22
32409.43,1874.54,2021-06-22
32453.14,1875.91,2021-06-22
32336.78,1866.9,2021-06-22
32183.2,1850.19,2021-06-22
32256.33,1854.39,2021-06-22
32231.29,1851.36,2021-06-22
32431.52,1870.79,2021-06-22
32319.62,1860.55,2021-06-22
32509.56,1879.28,2021-06-22
32305.93,1866.92,2021-06-23
32018.1,1848.75,2021-06-23
31937.91,1837.32,2021-06-23
31768.94,1825.66,2021-06-23
32110.13,1844.47,2021-06-23
32367.84,1851.65,2021-06-23
32706.51,1869.21,2021-06-23
33035.78,1886.56,2021-06-23
33599.99,1921.15,2021-06-23
33735.64,1937.16,2021-06-23
33822.75,1940.74,2021-06-23
33653.33,1931.99,2021-06-23
33910.36,1945.66,2021-06-23
34289.52,1969.62,2021-06-23
34109.03,1966.73,2021-06-23
34018.82,1964.27,2021-06-23
33990.97,1972.22,2021-06-23
33983.29,1978.99,2021-06-23
33911.68,1979.32,2021-06-23
33787.97,1975.0,2021-06-23
33818.53,1979.18,2021-06-23
33749.18,1970.93,2021-06-23
33879.1,1982.93,2021-06-23
34007.64,1998.49,2021-06-23
33958.38,2006.48,2021-06-23
33908.14,2003.26,2021-06-23
33844.53,2000.25,2021-06-23
33804.75,1991.5,2021-06-23
33897.36,2002.0,2021-06-23
33794.18,1991.57,2021-06-23
33966.15,2005.99,2021-06-23
33930.52,2007.02,2021-06-23
34042.37,2017.43,2021-06-23
34044.44,2028.86,2021-06-23
33991.81,2020.12,2021-06-23
33812.11,2008.0,2021-06-23
33692.71,1994.46,2021-06-23
33791.1,1999.86,2021-06-23
33706.87,1992.51,2021-06-23
33818.58,2000.47,2021-06-23
33777.06,2001.17,2021-06-23
33964.32,2013.16,2021-06-23
33804.03,2004.46,2021-06-23
33838.87,2007.41,2021-06-23
33756.4,2001.28,2021-06-23
33811.09,2006.43,2021-06-23
33909.99,2010.65,2021-06-23
33966.43,2012.22,2021-06-23
33998.03,2017.44,2021-06-23
33863.21,2009.78,2021-06-23
33740.25,2003.57,2021-06-23
33827.81,2002.49,2021-06-23
33775.8,1996.91,2021-06-23
33870.12,2004.41,2021-06-23
33966.66,2006.98,2021-06-23
33907.95,2008.22,2021-06-23
33977.99,2012.3,2021-06-23
33976.72,2014.75,2021-06-23
34232.44,2024.23,2021-06-23
33800.0,2001.47,2021-06-23
33649.73,1992.0,2021-06-23
33748.24,1998.05,2021-06-23
33696.05,1997.25,2021-06-23
33697.02,1995.16,2021-06-23
33831.33,1999.05,2021-06-23
33844.36,2001.84,2021-06-23
34036.98,2014.15,2021-06-23
34151.79,2016.62,2021-06-23
34142.18,2017.78,2021-06-23
34273.8,2034.36,2021-06-23
34287.94,2040.01,2021-06-23
34320.47,2038.53,2021-06-23
34130.01,2026.49,2021-06-23
34099.93,2022.75,2021-06-23
34080.36,2020.54,2021-06-23
34105.35,2021.14,2021-06-23
34161.75,2022.86,2021-06-23
34200.01,2021.62,2021-06-23
34069.99,2015.27,2021-06-23
34070.34,2017.9,2021-06-23
34101.72,2018.54,2021-06-23
33981.54,2013.02,2021-06-23
33930.01,2008.45,2021-06-23
33880.88,2004.82,2021-06-23
33907.48,2004.7,2021-06-23
33918.37,2002.99,2021-06-23
33938.63,2000.04,2021-06-23
33847.0,1995.86,2021-06-23
33920.97,2001.5,2021-06-23
34026.89,2007.18,2021-06-23
34041.01,2005.4,2021-06-23
34142.34,2014.67,2021-06-23
34164.19,2020.04,2021-06-23
34127.95,2018.2,2021-06-23
34060.63,2009.66,2021-06-23
33982.26,2005.36,2021-06-23
34088.91,2005.85,2021-06-23
33891.86,1995.71,2021-06-23
34150.99,2007.2,2021-06-23
34134.03,2002.45,2021-06-23
34190.55,2002.03,2021-06-23
34109.01,2001.96,2021-06-23
34084.7,1999.88,2021-06-23
34029.73,1991.89,2021-06-23
33950.0,1980.81,2021-06-23
33908.55,1980.28,2021-06-23
33920.38,1981.41,2021-06-23
33735.9,1968.82,2021-06-23
33721.01,1973.99,2021-06-23
33902.85,1985.46,2021-06-23
33937.75,1991.74,2021-06-23
34019.46,1999.18,2021-06-23
33964.73,1996.58,2021-06-23
34048.93,1998.22,2021-06-23
33958.15,1994.55,2021-06-23
33935.72,1995.63,2021-06-23
33984.37,1995.48,2021-06-23
33943.0,1993.83,2021-06-23
33988.1,1994.33,2021-06-23
33920.97,1987.45,2021-06-23
34000.47,1992.6,2021-06-23
33901.44,1988.1,2021-06-23
33903.4,1984.96,2021-06-23
33908.0,1986.98,2021-06-23
33985.75,1994.21,2021-06-23
33992.22,1993.89,2021-06-23
34195.81,2013.06,2021-06-23
34079.32,2001.61,2021-06-23
34099.48,1999.73,2021-06-23
34179.02,2007.56,2021-06-23
34213.27,2007.58,2021-06-23
34218.48,2009.0,2021-06-23
34153.68,2006.61,2021-06-23
34150.66,2005.01,2021-06-23
34093.72,1997.29,2021-06-23
33950.0,1991.74,2021-06-23
33928.38,1993.18,2021-06-23
33882.79,1987.94,2021-06-23
33946.93,1992.82,2021-06-23
33999.99,1996.88,2021-06-23
33966.94,1997.81,2021-06-23
33964.99,1992.3,2021-06-23
33949.63,1991.89,2021-06-23
33911.39,1991.54,2021-06-23
33980.01,1995.14,2021-06-23
33851.71,1989.7,2021-06-23
33931.76,1995.29,2021-06-23
33986.88,1995.76,2021-06-23
34088.31,2003.0,2021-06-23
34104.33,2007.5,2021-06-23
34128.1,2007.61,2021-06-23
34010.27,2000.36,2021-06-23
34032.38,2001.83,2021-06-23
34006.63,1999.14,2021-06-23
34122.81,2006.52,2021-06-23
34199.98,2010.95,2021-06-23
34415.69,2018.99,2021-06-23
34324.76,2015.99,2021-06-23
34786.3,2039.32,2021-06-23
34583.69,2028.28,2021-06-23
34625.43,2029.68,2021-06-23
34638.1,2031.79,2021-06-23
34592.58,2029.93,2021-06-23
34172.18,2005.09,2021-06-23
34118.26,2003.24,2021-06-23
34171.06,2006.74,2021-06-23
34120.26,2001.29,2021-06-23
33994.76,1994.7,2021-06-23
33924.57,1984.01,2021-06-23
33976.73,1986.8,2021-06-23
33947.78,1986.46,2021-06-23
33993.35,1992.4,2021-06-23
34008.78,1995.0,2021-06-23
34063.03,2000.67,2021-06-23
34153.8,2003.2,2021-06-23
34130.07,1999.65,2021-06-23
34100.01,2000.0,2021-06-23
34132.98,2000.66,2021-06-23
34082.48,1997.23,2021-06-23
34057.99,1997.78,2021-06-23
33955.8,1992.21,2021-06-23
33772.28,1985.97,2021-06-23
33546.26,1975.8,2021-06-23
33461.9,1972.41,2021-06-23
33596.55,1978.05,2021-06-23
33570.0,1973.47,2021-06-23
33700.0,1982.47,2021-06-23
33685.1,1982.39,2021-06-23
33599.11,1979.99,2021-06-23
33534.89,1975.06,2021-06-23
33529.57,1974.43,2021-06-23
33490.14,1974.67,2021-06-23
33276.02,1961.27,2021-06-23
33710.35,1986.98,2021-06-23
33673.36,1984.47,2021-06-23
33857.11,1993.61,2021-06-23
33898.1,2000.28,2021-06-23
33768.23,1995.5,2021-06-23
33575.76,1986.76,2021-06-23
33654.92,1989.99,2021-06-23
33521.22,1982.92,2021-06-23
33595.81,1986.39,2021-06-23
33577.21,1983.43,2021-06-23
33685.3,1987.0,2021-06-23
33700.25,1987.93,2021-06-23
33632.31,1982.95,2021-06-23
33694.81,1987.3,2021-06-23
33609.17,1981.52,2021-06-23
33626.82,1983.01,2021-06-23
33519.83,1975.2,2021-06-23
33608.98,1982.23,2021-06-23
33559.85,1976.42,2021-06-23
33642.79,1980.03,2021-06-23
33637.33,1980.37,2021-06-23
33620.75,1976.71,2021-06-23
33595.82,1973.62,2021-06-23
33352.75,1963.57,2021-06-23
33377.46,1963.5,2021-06-23
33226.55,1953.29,2021-06-23
32996.07,1942.43,2021-06-23
33141.59,1945.1,2021-06-23
33307.75,1956.49,2021-06-23
33366.88,1963.81,2021-06-23
33450.62,1966.77,2021-06-23
33452.24,1962.88,2021-06-23
33276.12,1948.57,2021-06-23
33321.64,1949.18,2021-06-23
33292.58,1945.78,2021-06-23
33382.84,1953.58,2021-06-23
33401.88,1956.63,2021-06-23
33453.5,1959.03,2021-06-23
33484.63,1957.07,2021-06-23
33386.65,1953.18,2021-06-23
33248.52,1945.64,2021-06-23
33258.74,1945.67,2021-06-23
33260.01,1944.98,2021-06-23
33194.9,1940.17,2021-06-23
33100.48,1935.93,2021-06-23
33032.99,1926.78,2021-06-23
32879.97,1916.52,2021-06-23
32835.0,1912.42,2021-06-23
33014.55,1921.04,2021-06-23
33133.25,1929.07,2021-06-23
33237.16,1939.8,2021-06-23
33021.02,1924.66,2021-06-23
33187.26,1936.73,2021-06-23
33288.05,1943.66,2021-06-23
33182.99,1937.92,2021-06-23
33245.11,1942.76,2021-06-23
33153.76,1935.54,2021-06-23
33035.42,1927.46,2021-06-23
33045.78,1929.92,2021-06-23
33229.74,1940.21,2021-06-23
33257.52,1939.95,2021-06-23
33246.49,1940.82,2021-06-23
33551.87,1957.71,2021-06-23
33368.55,1947.83,2021-06-23
33174.85,1938.42,2021-06-23
33172.56,1930.63,2021-06-23
33244.33,1937.32,2021-06-23
33159.2,1933.58,2021-06-23
33243.09,1939.1,2021-06-23
33334.87,1943.38,2021-06-23
33335.0,1944.05,2021-06-23
33265.98,1939.22,2021-06-23
33418.93,1947.4,2021-06-23
33407.34,1948.94,2021-06-23
33350.77,1945.16,2021-06-23
33443.68,1946.75,2021-06-23
33456.88,1947.0,2021-06-23
33478.15,1946.92,2021-06-23
33414.89,1943.38,2021-06-23
33504.25,1948.8,2021-06-23
33415.13,1946.8,2021-06-23
33508.42,1953.97,2021-06-23
33469.85,1949.6,2021-06-23
33415.0,1946.43,2021-06-23
33340.01,1940.62,2021-06-23
33300.0,1940.33,2021-06-23
33450.0,1949.94,2021-06-23
33569.15,1955.66,2021-06-23
33599.09,1956.76,2021-06-23
33685.0,1964.41,2021-06-23
33719.35,1968.03,2021-06-23
33673.1,1968.09,2021-06-23
33640.07,1967.46,2021-06-23
33666.71,1969.64,2021-06-23
33678.07,1968.14,2021-06-23
33635.15,1963.86,2021-06-24
33570.71,1967.53,2021-06-24
33743.23,1978.43,2021-06-24
33644.17,1972.51,2021-06-24
33563.68,1969.66,2021-06-24
33516.84,1969.09,2021-06-24
33479.99,1960.51,2021-06-24
33444.46,1953.99,2021-06-24
33366.89,1947.82,2021-06-24
33434.26,1952.5,2021-06-24
33260.51,1941.23,2021-06-24
33186.98,1937.86,2021-06-24
33126.72,1934.14,2021-06-24
33200.03,1937.38,2021-06-24
33277.5,1940.54,2021-06-24
33232.71,1939.94,2021-06-24
33161.01,1937.43,2021-06-24
33085.17,1931.22,2021-06-24
33019.41,1927.04,2021-06-24
32828.0,1912.17,2021-06-24
32886.0,1915.21,2021-06-24
32660.64,1909.49,2021-06-24
